statusId,sensorName,value,timestamp
4,accelerometer-kx023,"[0.17238252,2.4708161,9.452309]",1560899755946
4,accelerometer-kx023,"[-0.1436521,2.5953147,9.634268]",1560899755951
4,accelerometer-kx023,"[-0.31603462,2.6048915,9.80665]",1560899755955
4,accelerometer-kx023,"[-0.22026655,2.5187001,10.400413]",1560899755960
4,accelerometer-kx023,"[-0.15322891,2.4612393,10.745177]",1560899755965
4,accelerometer-kx023,"[-0.21068975,2.5187001,10.668563]",1560899755971
4,accelerometer-kx023,"[-0.22026655,2.6048915,10.342952]",1560899755976
4,accelerometer-kx023,"[-0.22984336,2.6240451,10.25676]",1560899755981
4,accelerometer-kx023,"[-0.30645782,2.8538885,10.113108]",1560899755986
4,accelerometer-kx023,"[-0.45010993,2.9783869,9.825804]",1560899755991
4,accelerometer-kx023,"[-0.6512229,3.074155,9.557653]",1560899755995
4,accelerometer-kx023,"[-0.7661445,3.2561142,9.126697]",1560899756000
4,accelerometer-kx023,"[-0.82360536,3.3997664,8.772355]",1560899756005
4,accelerometer-kx023,"[-0.8714894,3.5625722,8.322245]",1560899756010
4,accelerometer-kx023,"[-0.9959879,3.667917,7.920019]",1560899756016
4,accelerometer-kx023,"[-1.0630256,3.8307228,7.73806]",1560899756021
4,accelerometer-kx023,"[-1.0630256,3.916914,7.5561004]",1560899756026
4,accelerometer-kx023,"[-1.13964,3.9552212,7.680599]",1560899756031
4,accelerometer-kx023,"[-1.1204864,3.9743748,7.872135]",1560899756036
4,accelerometer-kx023,"[-1.0342951,4.050989,8.082825]",1560899756040
4,accelerometer-kx023,"[-0.9672575,4.10845,8.379706]",1560899756045
4,accelerometer-kx023,"[-0.82360536,4.1180267,8.63828]",1560899756050
4,accelerometer-kx023,"[-0.7086837,3.9552212,8.810662]",1560899756056
4,accelerometer-kx023,"[-0.545878,3.8402996,8.896853]",1560899756061
4,accelerometer-kx023,"[-0.4309563,3.7828386,9.002198]",1560899756066
4,accelerometer-kx023,"[-0.37349546,3.8881836,8.8777]",1560899756071
4,accelerometer-kx023,"[-0.2873042,3.9456444,8.896853]",1560899756076
4,accelerometer-kx023,"[-0.20111294,3.8498764,8.810662]",1560899756080
4,accelerometer-kx023,"[-0.20111294,3.7541082,8.801085]",1560899756085
4,accelerometer-kx023,"[-0.095768064,3.7349546,8.925584]",1560899756090
4,accelerometer-kx023,"[-0.1436521,3.6487634,8.868123]",1560899756096
4,accelerometer-kx023,"[-0.21068975,3.6966474,8.868123]",1560899756101
4,accelerometer-kx023,"[-0.21068975,3.6774938,8.791509]",1560899756106
4,accelerometer-kx023,"[-0.19153613,3.7732618,8.839393]",1560899756111
4,accelerometer-kx023,"[-0.16280572,3.8786068,9.050082]",1560899756116
