statusId,sensorName,value,timestamp
1790,4,orientation,"[263.52,62.44,-14.32]",1560899187975
1794,4,orientation,"[263.99,62.05,-14.07]",1560899187985
1798,4,orientation,"[264.25998,61.739998,-13.88]",1560899187994
1802,4,orientation,"[264.56,61.41,-13.75]",1560899188004
1806,4,orientation,"[264.74,61.149998,-13.66]",1560899188015
1810,4,orientation,"[264.86,60.92,-13.59]",1560899188025
1814,4,orientation,"[264.94,60.69,-13.71]",1560899188035
1818,4,orientation,"[265.02,60.489998,-13.87]",1560899188044
1822,4,orientation,"[264.88998,60.41,-14.11]",1560899188054
1826,4,orientation,"[264.6,60.46,-14.2]",1560899188064
1830,4,orientation,"[264.44,60.48,-14.12]",1560899188075
1834,4,orientation,"[264.72,60.239998,-13.929999]",1560899188085
1838,4,orientation,"[265.38,59.739998,-13.759999]",1560899188094
1842,4,orientation,"[266.11,59.21,-13.66]",1560899188104
1846,4,orientation,"[266.36,58.969997,-13.719999]",1560899188114
1850,4,orientation,"[266.22998,58.989998,-13.9]",1560899188125
1854,4,orientation,"[266.16,58.969997,-14.179999]",1560899188135
1858,4,orientation,"[265.85,59.12,-14.589999]",1560899188144
1862,4,orientation,"[265.47,59.32,-14.96]",1560899188154
1867,4,orientation,"[265.12,59.53,-15.259999]",1560899188164
1870,4,orientation,"[265.03,59.609997,-15.469999]",1560899188175
1874,4,orientation,"[265.44998,59.379997,-15.73]",1560899188185
1878,4,orientation,"[266.38,58.809998,-16.16]",1560899188194
1882,4,orientation,"[267.44998,58.18,-16.77]",1560899188204
1886,4,orientation,"[268.31,57.71,-17.47]",1560899188214
1890,4,orientation,"[268.96,57.399998,-18.19]",1560899188225
1894,4,orientation,"[269.55,57.16,-18.859999]",1560899188235
1898,4,orientation,"[269.79,57.149998,-19.48]",1560899188244
1902,4,orientation,"[269.56,57.37,-19.92]",1560899188254
1906,4,orientation,"[269.27,57.62,-20.279999]",1560899188264
1910,4,orientation,"[269.11,57.809998,-20.65]",1560899188274
1914,4,orientation,"[268.94,58.01,-20.85]",1560899188285
1918,4,orientation,"[268.87,58.17,-20.99]",1560899188295
1922,4,orientation,"[269.00998,58.25,-20.97]",1560899188304
1926,4,orientation,"[269.41998,58.149998,-20.949999]",1560899188314
1930,4,orientation,"[269.91,57.969997,-20.869999]",1560899188324
1934,4,orientation,"[270.16998,57.91,-20.68]",1560899188335
1938,4,orientation,"[270.19,58.02,-20.38]",1560899188345
1942,4,orientation,"[270.02,58.219997,-20.09]",1560899188354
1946,4,orientation,"[270.27,58.18,-19.71]",1560899188364
1950,4,orientation,"[270.85,57.91,-19.34]",1560899188374
1954,4,orientation,"[271.49,57.57,-19.109999]",1560899188385
1958,4,orientation,"[272.43,57.039997,-19.039999]",1560899188395
1962,4,orientation,"[273.32,56.55,-19.25]",1560899188404
1966,4,orientation,"[273.97998,56.219997,-19.779999]",1560899188414
1970,4,orientation,"[274.54,55.96,-20.46]",1560899188424
1974,4,orientation,"[275.03,55.789997,-21.26]",1560899188435
1978,4,orientation,"[275.18,55.87,-22.16]",1560899188445
1982,4,orientation,"[274.81,56.219997,-22.97]",1560899188454
1986,4,orientation,"[274.04,56.78,-23.56]",1560899188464
1990,4,orientation,"[273.25998,57.329998,-23.89]",1560899188474
1994,4,orientation,"[272.84,57.64,-23.939999]",1560899188485
1998,4,orientation,"[273.08,57.55,-23.81]",1560899188495
2002,4,orientation,"[273.84,57.19,-23.73]",1560899188505
2006,4,orientation,"[274.52,56.87,-23.769999]",1560899188515
2010,4,orientation,"[274.75,56.829998,-23.85]",1560899188524
2014,4,orientation,"[274.78,56.94,-23.93]",1560899188535
2018,4,orientation,"[274.69,57.129997,-24.019999]",1560899188544
2022,4,orientation,"[274.63998,57.32,-24.17]",1560899188554
2026,4,orientation,"[274.66998,57.48,-24.35]",1560899188565
2030,4,orientation,"[274.72,57.719997,-24.58]",1560899188574
2034,4,orientation,"[275.06,57.77,-24.97]",1560899188584
2038,4,orientation,"[275.54,57.77,-25.519999]",1560899188594
2042,4,orientation,"[275.97998,57.829998,-26.16]",1560899188605
2046,4,orientation,"[276.25,57.969997,-26.779999]",1560899188615
2050,4,orientation,"[276.53,58.12,-27.32]",1560899188624
2054,4,orientation,"[276.88998,58.239998,-27.75]",1560899188634
2058,4,orientation,"[277.36,58.289997,-28.01]",1560899188644
2062,4,orientation,"[277.85,58.289997,-28.109999]",1560899188655
2063,4,orientation,"[278.53,58.149998,-27.96]",1560899188665
2064,4,orientation,"[279.22,57.989998,-27.64]",1560899188675
2074,4,orientation,"[279.78,57.829998,-27.16]",1560899188684
2078,4,orientation,"[280.3,57.66,-26.529999]",1560899188694
2082,4,orientation,"[280.91998,57.43,-25.93]",1560899188705
2086,4,orientation,"[281.54,57.21,-25.43]",1560899188715
2090,4,orientation,"[282.04,57.059998,-24.949999]",1560899188724
2094,4,orientation,"[282.41,57.05,-24.609999]",1560899188734
2098,4,orientation,"[282.71,57.17,-24.47]",1560899188744
2102,4,orientation,"[282.99,57.34,-24.449999]",1560899188755
2106,4,orientation,"[283.4,57.44,-24.48]",1560899188765
2110,4,orientation,"[284.03,57.39,-24.609999]",1560899188774
2114,4,orientation,"[284.87,57.199997,-24.869999]",1560899188784
2118,4,orientation,"[285.82,56.91,-25.23]",1560899188794
2122,4,orientation,"[286.68,56.699997,-25.59]",1560899188805
2126,4,orientation,"[287.46,56.539997,-25.98]",1560899188815
2130,4,orientation,"[288.27,56.35,-26.43]",1560899188824
2134,4,orientation,"[288.88,56.289997,-26.83]",1560899188834
2138,4,orientation,"[289.50998,56.21,-27.25]",1560899188844
2142,4,orientation,"[290.22998,56.11,-27.689999]",1560899188855
2146,4,orientation,"[291.05,56.01,-28.25]",1560899188865
2150,4,orientation,"[291.87,55.989998,-28.88]",1560899188875
2154,4,orientation,"[292.68,55.94,-29.5]",1560899188884
2158,4,orientation,"[293.53,55.89,-30.15]",1560899188894
2162,4,orientation,"[294.3,55.87,-30.74]",1560899188904
2166,4,orientation,"[294.94,55.98,-31.359999]",1560899188915
2170,4,orientation,"[295.47,56.12,-31.96]",1560899188925
2174,4,orientation,"[296.05,56.239998,-32.579998]",1560899188934
2178,4,orientation,"[296.75998,56.289997,-33.309998]",1560899188944
2182,4,orientation,"[297.41,56.3,-33.969997]",1560899188954
2186,4,orientation,"[298.08,56.23,-34.559998]",1560899188965
2190,4,orientation,"[298.78,56.17,-35.239998]",1560899188975
2194,4,orientation,"[299.47,56.12,-35.95]",1560899188984
2198,4,orientation,"[300.16,56.079998,-36.67]",1560899188994
2202,4,orientation,"[300.9,55.96,-37.38]",1560899189004
2206,4,orientation,"[301.61,55.75,-38.059998]",1560899189015
2210,4,orientation,"[302.31,55.46,-38.67]",1560899189025
2214,4,orientation,"[302.88,55.129997,-39.17]",1560899189034
2218,4,orientation,"[303.32,54.78,-39.59]",1560899189044
2222,4,orientation,"[303.72,54.379997,-39.98]",1560899189054
2226,4,orientation,"[303.96,54.07,-40.37]",1560899189065
2230,4,orientation,"[304.1,53.879997,-40.79]",1560899189075
2234,4,orientation,"[304.21,53.739998,-41.23]",1560899189084
2238,4,orientation,"[304.22998,53.629997,-41.649998]",1560899189094
2242,4,orientation,"[304.22,53.43,-42.01]",1560899189104
2246,4,orientation,"[304.19,53.1,-42.29]",1560899189115
2250,4,orientation,"[304.12,52.67,-42.52]",1560899189125
2254,4,orientation,"[304.13998,52.21,-42.79]",1560899189134
2258,4,orientation,"[304.16998,51.71,-43.04]",1560899189144
2262,4,orientation,"[304.3,51.149998,-43.329998]",1560899189154
2263,4,orientation,"[304.53,50.539997,-43.66]",1560899189164
2270,4,orientation,"[304.71,49.91,-43.969997]",1560899189175
2274,4,orientation,"[304.6,49.379997,-44.19]",1560899189184
2278,4,orientation,"[304.24,48.92,-44.3]",1560899189194
2282,4,orientation,"[303.71,48.55,-44.41]",1560899189204
2286,4,orientation,"[303.15,48.19,-44.559998]",1560899189215
2290,4,orientation,"[302.56,47.809998,-44.71]",1560899189225
2294,4,orientation,"[301.78,47.43,-44.77]",1560899189234
2298,4,orientation,"[300.62,47.14,-44.649998]",1560899189244
2302,4,orientation,"[299.19,46.93,-44.43]",1560899189254
2306,4,orientation,"[297.85,46.67,-44.21]",1560899189265
2310,4,orientation,"[296.75998,46.21,-44.05]",1560899189275
2314,4,orientation,"[295.81,45.66,-43.94]",1560899189285
2318,4,orientation,"[294.9,45.07,-43.82]",1560899189294
2322,4,orientation,"[293.97,44.45,-43.66]",1560899189304
2326,4,orientation,"[293.03,43.76,-43.43]",1560899189314
2330,4,orientation,"[292.21,42.96,-43.17]",1560899189325
2334,4,orientation,"[291.44,42.05,-42.899998]",1560899189335
2338,4,orientation,"[290.65,41.129997,-42.64]",1560899189344
2342,4,orientation,"[289.68,40.36,-42.329998]",1560899189354
2346,4,orientation,"[288.47998,39.84,-41.899998]",1560899189364
2350,4,orientation,"[287.11,39.43,-41.35]",1560899189375
2354,4,orientation,"[285.72998,39.059998,-40.77]",1560899189385
2358,4,orientation,"[284.53,38.59,-40.309998]",1560899189394
2362,4,orientation,"[283.50998,38.0,-39.92]",1560899189404
2366,4,orientation,"[282.6,37.37,-39.46]",1560899189414
2370,4,orientation,"[281.68,36.8,-39.02]",1560899189424
2374,4,orientation,"[280.83,36.27,-38.61]",1560899189435
2378,4,orientation,"[279.94998,35.82,-38.28]",1560899189445
2382,4,orientation,"[279.19,35.309998,-38.0]",1560899189454
2386,4,orientation,"[278.59,34.739998,-37.8]",1560899189464
2390,4,orientation,"[278.13998,34.05,-37.55]",1560899189475
2394,4,orientation,"[277.74,33.36,-37.35]",1560899189485
2398,4,orientation,"[277.4,32.67,-37.329998]",1560899189495
2402,4,orientation,"[277.06,32.11,-37.51]",1560899189504
2406,4,orientation,"[276.63,31.699999,-37.829998]",1560899189514
2410,4,orientation,"[276.05,31.519999,-38.19]",1560899189524
2414,4,orientation,"[275.52,31.359999,-38.559998]",1560899189535
2418,4,orientation,"[275.05,31.13,-38.98]",1560899189545
2422,4,orientation,"[274.68,30.81,-39.399998]",1560899189554
2426,4,orientation,"[274.41,30.4,-39.8]",1560899189564
2430,4,orientation,"[274.15,29.98,-40.03]",1560899189574
2434,4,orientation,"[273.87,29.609999,-40.219997]",1560899189585
2438,4,orientation,"[273.63,29.25,-40.399998]",1560899189595
2442,4,orientation,"[273.43,28.849998,-40.64]",1560899189604
2446,4,orientation,"[273.28,28.349998,-40.94]",1560899189614
2450,4,orientation,"[273.27,27.74,-41.309998]",1560899189624
2454,4,orientation,"[273.24,27.199999,-41.67]",1560899189635
2458,4,orientation,"[273.1,26.8,-41.98]",1560899189645
2462,4,orientation,"[272.8,26.55,-42.14]",1560899189654
2463,4,orientation,"[272.63,26.14,-42.44]",1560899189664
2464,4,orientation,"[272.53,25.66,-42.75]",1560899189674
2474,4,orientation,"[272.4,25.25,-43.11]",1560899189685
2478,4,orientation,"[272.11,25.0,-43.43]",1560899189695
2482,4,orientation,"[271.61,24.97,-43.7]",1560899189704
2486,4,orientation,"[270.94,25.05,-43.93]",1560899189714
2490,4,orientation,"[270.21,25.16,-44.21]",1560899189724
2494,4,orientation,"[269.84,24.96,-44.43]",1560899189734
2498,4,orientation,"[269.9,24.439999,-44.6]",1560899189745
2502,4,orientation,"[270.19,23.769999,-44.69]",1560899189755
2506,4,orientation,"[270.5,23.119999,-44.61]",1560899189764
2510,4,orientation,"[270.79,22.529999,-44.399998]",1560899189774
2514,4,orientation,"[270.97998,22.029999,-44.14]",1560899189784
2518,4,orientation,"[271.09,21.65,-43.87]",1560899189795
2522,4,orientation,"[271.02,21.46,-43.73]",1560899189805
2526,4,orientation,"[270.74,21.48,-43.66]",1560899189814
2530,4,orientation,"[270.24,21.699999,-43.7]",1560899189824
2534,4,orientation,"[269.50998,22.13,-43.809998]",1560899189834
2538,4,orientation,"[268.72,22.65,-43.91]",1560899189845
2542,4,orientation,"[267.99,23.14,-44.01]",1560899189855
2546,4,orientation,"[267.38998,23.56,-44.079998]",1560899189864
2550,4,orientation,"[266.63998,24.109999,-44.16]",1560899189874
2554,4,orientation,"[265.96,24.66,-44.129997]",1560899189884
2558,4,orientation,"[265.31,25.199999,-44.05]",1560899189895
2562,4,orientation,"[264.68,25.73,-44.05]",1560899189905
2566,4,orientation,"[263.9,26.42,-43.94]",1560899189914
2570,4,orientation,"[263.21,27.09,-43.829998]",1560899189924
2574,4,orientation,"[262.75,27.599998,-43.75]",1560899189934
2578,4,orientation,"[262.50998,27.92,-43.719997]",1560899189945
2582,4,orientation,"[262.44,28.14,-43.7]",1560899189955
2586,4,orientation,"[262.33,28.41,-43.649998]",1560899189964
2590,4,orientation,"[262.18,28.73,-43.579998]",1560899189974
2594,4,orientation,"[261.91998,29.17,-43.5]",1560899189984
2598,4,orientation,"[261.53,29.76,-43.36]",1560899189995
2602,4,orientation,"[261.1,30.39,-43.219997]",1560899190005
2606,4,orientation,"[260.78,30.929998,-43.129997]",1560899190014
2610,4,orientation,"[260.33,31.519999,-43.16]",1560899190024
2614,4,orientation,"[259.69998,32.26,-43.14]",1560899190034
2618,4,orientation,"[258.88,33.2,-43.04]",1560899190045
2622,4,orientation,"[258.13998,34.2,-42.76]",1560899190055
2626,4,orientation,"[257.54,35.17,-42.399998]",1560899190064
2630,4,orientation,"[257.02,36.11,-42.07]",1560899190074
2634,4,orientation,"[256.66998,36.969997,-41.71]",1560899190084
2638,4,orientation,"[256.36,37.8,-41.309998]",1560899190095
2642,4,orientation,"[256.15,38.66,-40.829998]",1560899190105
2646,4,orientation,"[256.12,39.489998,-40.28]",1560899190114
2650,4,orientation,"[256.31,40.17,-39.739998]",1560899190124
2654,4,orientation,"[256.5,40.829998,-39.27]",1560899190134
2658,4,orientation,"[256.63998,41.55,-38.79]",1560899190145
2662,4,orientation,"[256.72998,42.35,-38.28]",1560899190155
2663,4,orientation,"[256.79,43.239998,-37.7]",1560899190165
2670,4,orientation,"[256.97,44.059998,-37.07]",1560899190174
2674,4,orientation,"[257.29,44.809998,-36.329998]",1560899190184
2678,4,orientation,"[257.75998,45.399998,-35.579998]",1560899190195
2682,4,orientation,"[258.22,45.899998,-34.98]",1560899190205
2686,4,orientation,"[258.72998,46.39,-34.48]",1560899190214
2690,4,orientation,"[259.13,46.94,-34.1]",1560899190224
2694,4,orientation,"[259.53,47.51,-33.79]",1560899190234
2698,4,orientation,"[260.03,47.98,-33.42]",1560899190244
2702,4,orientation,"[260.72,48.3,-32.98]",1560899190255
2706,4,orientation,"[261.41,48.64,-32.489998]",1560899190265
2710,4,orientation,"[262.1,49.01,-31.939999]",1560899190274
2714,4,orientation,"[262.74,49.42,-31.48]",1560899190284
2718,4,orientation,"[263.27,49.86,-31.17]",1560899190294
2722,4,orientation,"[263.81,50.309998,-30.97]",1560899190305
2726,4,orientation,"[264.43,50.67,-30.84]",1560899190315
2730,4,orientation,"[265.06,51.0,-30.82]",1560899190324
2734,4,orientation,"[265.62,51.379997,-30.91]",1560899190334
2738,4,orientation,"[266.12,51.85,-31.01]",1560899190344
2742,4,orientation,"[266.55,52.379997,-31.08]",1560899190355
2746,4,orientation,"[267.06,52.82,-31.14]",1560899190365
2750,4,orientation,"[267.62,53.219997,-31.13]",1560899190375
2754,4,orientation,"[268.13,53.649998,-31.109999]",1560899190384
2758,4,orientation,"[268.53,54.16,-31.06]",1560899190394
2762,4,orientation,"[268.96,54.66,-31.019999]",1560899190404
2766,4,orientation,"[269.47,55.1,-31.06]",1560899190415
2770,4,orientation,"[269.87,55.579998,-31.17]",1560899190425
2774,4,orientation,"[270.21,56.1,-31.349998]",1560899190434
2778,4,orientation,"[270.47998,56.66,-31.49]",1560899190444
2782,4,orientation,"[270.86,57.149998,-31.42]",1560899190454
2786,4,orientation,"[271.38,57.5,-31.14]",1560899190465
2790,4,orientation,"[272.04,57.75,-30.769999]",1560899190475
2794,4,orientation,"[272.56,58.07,-30.38]",1560899190484
2798,4,orientation,"[272.88,58.489998,-30.09]",1560899190494
2802,4,orientation,"[273.09,58.969997,-29.8]",1560899190504
2806,4,orientation,"[273.33,59.379997,-29.57]",1560899190515
2810,4,orientation,"[273.61,59.75,-29.38]",1560899190525
2814,4,orientation,"[273.85,60.079998,-29.15]",1560899190534
2818,4,orientation,"[274.13998,60.32,-28.84]",1560899190544
2822,4,orientation,"[274.47998,60.43,-28.39]",1560899190554
2826,4,orientation,"[274.75,60.52,-27.88]",1560899190565
2830,4,orientation,"[274.9,60.649998,-27.34]",1560899190575
2834,4,orientation,"[275.1,60.73,-26.869999]",1560899190585
2838,4,orientation,"[275.44,60.649998,-26.42]",1560899190594
2842,4,orientation,"[275.91998,60.43,-26.029999]",1560899190604
2846,4,orientation,"[276.29,60.26,-25.76]",1560899190614
2850,4,orientation,"[276.59,60.17,-25.59]",1560899190625
2854,4,orientation,"[276.72998,60.17,-25.5]",1560899190635
2858,4,orientation,"[276.86,60.19,-25.46]",1560899190644
2862,4,orientation,"[276.93,60.23,-25.46]",1560899190654
2870,4,orientation,"[276.88998,60.32,-25.43]",1560899190665
2871,4,orientation,"[276.94,60.35,-25.369999]",1560899190675
2874,4,orientation,"[277.00998,60.37,-25.3]",1560899190685
2878,4,orientation,"[277.07,60.359997,-25.25]",1560899190694
2882,4,orientation,"[276.91998,60.5,-25.33]",1560899190704
2886,4,orientation,"[276.56,60.78,-25.55]",1560899190714
2890,4,orientation,"[276.16998,61.02,-25.769999]",1560899190725
2894,4,orientation,"[275.97,61.14,-25.9]",1560899190735
2898,4,orientation,"[275.77,61.219997,-25.949999]",1560899190745
2902,4,orientation,"[275.54,61.27,-25.93]",1560899190754
2906,4,orientation,"[275.18,61.37,-25.84]",1560899190764
2910,4,orientation,"[274.85,61.449997,-25.72]",1560899190775
2914,4,orientation,"[274.57,61.51,-25.64]",1560899190785
2918,4,orientation,"[274.25998,61.59,-25.59]",1560899190795
2922,4,orientation,"[273.72,61.789997,-25.63]",1560899190804
2926,4,orientation,"[273.09,62.03,-25.65]",1560899190814
2930,4,orientation,"[272.58,62.18,-25.539999]",1560899190824
2934,4,orientation,"[272.19,62.289997,-25.16]",1560899190835
2938,4,orientation,"[271.77,62.399998,-24.8]",1560899190845
2942,4,orientation,"[271.29,62.57,-24.49]",1560899190854
2946,4,orientation,"[270.72,62.77,-24.22]",1560899190864
2950,4,orientation,"[270.08,62.989998,-23.99]",1560899190874
2954,4,orientation,"[269.65,63.09,-23.779999]",1560899190885
2958,4,orientation,"[269.25,63.129997,-23.68]",1560899190895
2962,4,orientation,"[268.96,63.1,-23.56]",1560899190904
2966,4,orientation,"[268.82,62.94,-23.34]",1560899190914
2970,4,orientation,"[268.75,62.73,-23.119999]",1560899190924
2974,4,orientation,"[268.74,62.469997,-22.96]",1560899190935
2978,4,orientation,"[268.59,62.26,-22.83]",1560899190945
2982,4,orientation,"[268.46,62.03,-22.519999]",1560899190954
2986,4,orientation,"[268.50998,61.69,-22.15]",1560899190964
2990,4,orientation,"[268.46,61.43,-21.92]",1560899190974
2994,4,orientation,"[268.3,61.25,-21.81]",1560899190985
2998,4,orientation,"[267.91,61.21,-21.619999]",1560899190995
3002,4,orientation,"[267.15,61.44,-21.439999]",1560899191004
3006,4,orientation,"[266.44998,61.649998,-21.26]",1560899191015
3010,4,orientation,"[265.91,61.75,-21.109999]",1560899191024
3014,4,orientation,"[265.6,61.719997,-20.98]",1560899191034
3018,4,orientation,"[265.5,61.55,-21.0]",1560899191044
3022,4,orientation,"[265.52,61.289997,-21.23]",1560899191054
3026,4,orientation,"[265.47998,61.059998,-21.619999]",1560899191064
3030,4,orientation,"[265.16998,61.0,-22.13]",1560899191074
3034,4,orientation,"[264.75998,60.98,-22.68]",1560899191084
3038,4,orientation,"[264.19,61.039997,-23.21]",1560899191094
3042,4,orientation,"[263.56,61.17,-23.73]",1560899191105
3046,4,orientation,"[263.0,61.289997,-24.1]",1560899191114
